"","kommunenummer","navn","Y","expected","SMR","kommunenavn","air_quality","re_u","re_v","RR","LL","UL"
"201",3815,"Drangedal",75,65.5785661098898,1.14366636004701,"Drangedal",2.8,201,201,1.1455586295598,0.900492392569526,1.41702257936453
"202",3816,"Nome",111,105.973854357662,1.04742816681344,"Nome",3.4,202,202,1.04976405003372,0.863165035782539,1.25262167532177
"203",3817,"Midt-Telemark",189,161.229880227719,1.1722392879847,"Midt-Telemark",3.35,203,203,1.17363757786746,1.01189578071342,1.34608441394758
"204",3818,"Tinn",125,93.1335623374677,1.34215847501962,"Tinn",2.425,204,204,1.34253354365891,1.11688539479143,1.58673342039422
"205",3819,"Hjartdal",0,27.1379631315076,0,"Hjartdal",2.1,205,205,0.0219705957104876,0.000323573248724484,0.110212960412897
"206",3820,"Seljord",0,47.340693591493,0,"Seljord",2.525,206,206,0.0154819740791122,0.000365947559175726,0.0706712108270463
"207",3821,"Kviteseid",0,39.5914803307839,0,"Kviteseid",2.35,207,207,0.017235795223402,0.000348033562719062,0.0812875643713115
"208",3822,"Nissedal",0,22.834339997024,0,"Nissedal",2.375,208,208,0.0270962090386477,0.000420645575822496,0.134598494357074
"209",3823,"Fyresdal",0,21.2585090252393,0,"Fyresdal",2.225,209,209,0.0275819031136006,0.000379839769424526,0.140119266897404
"210",3824,"Tokke",0,36.8232175111727,0,"Tokke",2.325,210,210,0.0181788611866089,0.000350573113174287,0.0865371398576256
"211",3825,"Vinje",66,58.8677492151909,1.12115718504435,"Vinje",2.075,211,211,1.12109564167249,0.866290658854986,1.40527232691088
"212",4201,"RisÃ¸r",108,110.868261092898,0.974129105438982,"Risør",3.55,212,212,0.976704113815887,0.800843417390624,1.16809200421084
"213",4202,"Grimstad",336,338.578848953088,0.992383313484993,"Grimstad",3.95,213,213,0.993463888208901,0.889846178003761,1.10216589416817
"214",4203,"Arendal",747,673.318899908547,1.10942972208483,"Arendal",4.1,214,214,1.11000967823796,1.03168284838477,1.19090616194672
"215",4204,"Kristiansand",1561,1590.30202266958,0.981574554863237,"Kristiansand",4.475,215,215,0.981887291686822,0.933695835597,1.03116224031751
"216",4205,"Lindesnes",399,345.238484725118,1.15572283408,"Lindesnes",3.8,216,216,1.15664410874154,1.04571886506498,1.27260780070815
"217",4206,"Farsund",169,153.169732037879,1.1033511500706,"Farsund",3.825,217,217,1.10543476965786,0.944692089785213,1.27740267841658
"218",4207,"Flekkefjord",160,146.836166781557,1.08964980159164,"Flekkefjord",3.6,218,218,1.09155757608329,0.928592181256832,1.26620411273458
"219",4211,"Gjerstad",0,39.4278720569448,0,"Gjerstad",2.8,219,219,0.0191393529330685,0.000469444365506007,0.086691828552595
"220",4212,"VegÃ¥rshei",0,30.5910700218766,0,"Vegårshei",2.7,220,220,0.0231028062662129,0.000485408666193836,0.108095814428918
"221",4213,"Tvedestrand",122,93.7360493428362,1.30152700967575,"Tvedestrand",3.3,221,221,1.30362641933807,1.08207028933611,1.54361226104578
"222",4214,"Froland",86,82.2246051301405,1.04591563393809,"Froland",3.2,222,222,1.04847413879962,0.83822685577138,1.27969455584625
"223",4215,"Lillesand",175,162.513774282183,1.0768317994765,"Lillesand",4,223,223,1.07901426730663,0.924738251608608,1.24388668241545
"224",4216,"Birkenes",75,75.0598811116103,0.9992022221362,"Birkenes",3.4,224,224,1.00256860014626,0.788240381528242,1.23996649989985
"225",4217,"Ã…mli",0,29.0826517866753,0,"Åmli",2.6,225,225,0.0235314471960139,0.000461235880907812,0.111668104420846
"226",4218,"Iveland",0,18.1031909353152,0,"Iveland",2.7,226,226,0.0354782341310193,0.00057655715681822,0.174726000091758
"227",4219,"Evje og Hornnes",63,56.786691255801,1.10941487533074,"Evje og Hornnes",2.975,227,227,1.11222353219086,0.85416567820329,1.400720337308
"228",4220,"Bygland",0,18.4806049428721,0,"Bygland",2.425,228,228,0.0325210839633242,0.000462212043447151,0.16426452577599
"229",4221,"Valle",0,19.0095415350956,0,"Valle",2.15,229,229,0.0295191771110299,0.00036540525278554,0.152899924436087
"230",4222,"Bykle",0,13.037647813691,0,"Bykle",2.1,230,230,0.0390168101982096,0.000370949919686811,0.21182277956514
"231",4223,"Vennesla",221,207.080692111059,1.06721683101907,"Vennesla",3.625,231,231,1.06862183541637,0.932089628741856,1.21351005713291
"232",4224,"Ã…seral",0,14.0168772769898,0,"Åseral",2.375,232,232,0.0399499633376314,0.000470543872338597,0.208787477759516
"233",4225,"Lyngdal",161,149.935112223158,1.07379784236513,"Lyngdal",3.375,233,233,1.07541174080832,0.915320422714499,1.24694396927809
"234",4226,"HÃ¦gebostad",0,25.8604589071905,0,"Hægebostad",2.625,234,234,0.0260589725143416,0.000488437298277093,0.12478203844304
"235",4227,"Kvinesdal",96,93.9741535563936,1.02155748540359,"Kvinesdal",3.225,235,235,1.023888677518,0.828923264707961,1.23713110514348
"236",4228,"Sirdal",0,28.5047611076894,0,"Sirdal",2.675,236,236,0.0243453560526851,0.000489419684974765,0.114942562192897
"237",4601,"Bergen",4597,4087.75772425827,1.1245774114057,"Bergen",4.5,237,237,1.12470622135735,1.09238719062471,1.15745700596157
"238",4602,"Kinn",341,258.706044509409,1.31809830978881,"Kinn",2.9,238,238,1.31861481802894,1.18203213997599,1.46185708798812
"239",4611,"Etne",69,67.1376483557824,1.02773930409877,"Etne",2.4,239,239,1.02875726084056,0.799838475585291,1.28344680013504
"240",4612,"Sveio",96,81.1611787466942,1.18283151480116,"Sveio",3.175,240,240,1.18514359197141,0.959438408291325,1.43200824085378
"241",4613,"BÃ¸mlo",236,173.599322859862,1.35945230725647,"Bømlo",3.325,241,241,1.36060644941167,1.19214853903238,1.53900115110213
"242",4614,"Stord",384,273.095205403073,1.40610304539488,"Stord",3.775,242,242,1.40713796147641,1.26963338021067,1.55100414457809
"243",4615,"Fitjar",66,45.6737375116805,1.4450317314873,"Fitjar",3.1,243,243,1.448127842759,1.11925861488656,1.81487197806115
"244",4616,"Tysnes",0,49.3436200578943,0,"Tysnes",2.8,244,244,0.0158629457566138,0.000426470244206339,0.0704376389279308
"245",4617,"Kvinnherad",315,215.327443341257,1.46288831145772,"Kvinnherad",2.7,245,245,1.46326200861349,1.30571106386186,1.62877028622288
"246",4618,"Ullensvang",290,193.283683258914,1.50038531504767,"Ullensvang",2.65,246,246,1.50072913101122,1.3325135237188,1.67777826630254
"247",4619,"Eidfjord",0,15.1626636669134,0,"Eidfjord",1.8,247,247,0.031688779448085,0.000273920637578098,0.174816747298868
"248",4620,"Ulvik",0,19.3988844380606,0,"Ulvik",1.875,248,248,0.0268524441982,0.00028565655894416,0.142825520516822
"249",4621,"Voss",301,258.270194803718,1.16544613376219,"Voss",2.45,249,249,1.16571660978963,1.03739580460753,1.30065044410724
"250",4622,"Kvam",157,142.186181949701,1.10418605976451,"Kvam",2.3,250,250,1.10449718875425,0.937997402305562,1.28304449414054
"251",4623,"Samnanger",0,39.4672724678916,0,"Samnanger",2.275,251,251,0.0169769573201459,0.000330612026574121,0.0806535069372793
"252",4624,"BjÃ¸rnafjorden",394,354.034143250976,1.11288701248425,"Bjørnafjorden",3.1,252,252,1.11344576813099,1.00599420544552,1.22581235324243
"253",4625,"Austevoll",93,77.1409036731624,1.20558608431696,"Austevoll",3.325,253,253,1.20832507462298,0.974760040582388,1.46414038885203
"254",4626,"Ã˜ygarden",603,515.179066780168,1.17046681218767,"Øygarden",3.75,254,254,1.17107731627136,1.07926912721889,1.26620262803596
"255",4627,"AskÃ¸y",456,398.650789201509,1.14385826480705,"Askøy",4.175,255,255,1.1448345624874,1.04194777098244,1.25205089278007
"256",4628,"Vaksdal",89,68.5334854442664,1.29863524995205,"Vaksdal",2.225,256,256,1.29866588468669,1.04215970374198,1.58027738025416
"257",4629,"Modalen",0,5.91936675061625,0,"Modalen",1.85,257,257,0.0644499497641245,0.000289056403518792,0.394609528750113
"258",4630,"OsterÃ¸y",137,123.917129783069,1.10557757623853,"Osterøy",2.55,258,258,1.10628725468863,0.928332160390634,1.29814315829187
"259",4631,"Alver",543,422.694827721155,1.28461472530297,"Alver",2.925,259,259,1.28496932082308,1.17891099825475,1.39507390982448
"260",4632,"Austrheim",0,46.8901657664622,0,"Austrheim",3.075,260,260,0.0175198962636401,0.000512803594530035,0.0764073063258243
"261",4633,"Fedje",0,10.4253008097773,0,"Fedje",2.9,261,261,0.0582669876626968,0.000779033426461747,0.297685159610032
"262",4634,"Masfjorden",0,30.1422492368468,0,"Masfjorden",2.15,262,262,0.0204680550176672,0.000327422848673197,0.10107516241522
"263",4635,"Gulen",0,38.1059524220921,0,"Gulen",2.4,263,263,0.0179950085624463,0.000365251699657334,0.0847813772200408
"264",4636,"Solund",0,13.8298093209126,0,"Solund",2.6,264,264,0.0429400181557239,0.000571023628984971,0.21958635260025
"265",4637,"Hyllestad",0,24.2008472335487,0,"Hyllestad",2.125,265,265,0.0242276812810782,0.000339577692759546,0.122669955351272
"266",4638,"HÃ¸yanger",88,70.9440509201188,1.24041408488339,"Høyanger",2.15,266,266,1.2403521496623,0.994052282464487,1.51091784312763
"267",4639,"Vik",0,47.2167172395291,0,"Vik",1.925,267,267,0.0134790384997656,0.00024218895546221,0.0650588977747258
"268",4640,"Sogndal",181,176.638875990837,1.02468949139706,"Sogndal",2.125,268,268,1.02483397983939,0.880557939274795,1.17886334279172
"269",4641,"Aurland",0,28.5386802725417,0,"Aurland",1.775,269,269,0.0193253278941189,0.000244457736372526,0.0996842082076917
"270",4642,"LÃ¦rdal",0,34.6958880075328,0,"Lærdal",1.8,270,270,0.0166882489319601,0.000239163345486521,0.084126150267631
"271",4643,"Ã…rdal",95,90.8504522876541,1.04567448601365,"Årdal",2.1,271,271,1.04582053229466,0.845522037355069,1.26501024826542
"272",4644,"Luster",87,85.3151369228281,1.01974870038239,"Luster",1.75,272,272,1.01920706351628,0.815698873859863,1.24290688241376
"273",4645,"Askvoll",0,54.9754894368425,0,"Askvoll",2.375,273,273,0.0132326652342128,0.000313093317695894,0.0603860130007149
"274",4646,"Fjaler",0,46.555424367354,0,"Fjaler",2.375,274,274,0.0151784790598166,0.000333873144376904,0.0703348413394708
"275",4647,"Sunnfjord",287,317.002648013927,0.905355213270618,"Sunnfjord",2.55,275,275,0.905752991213926,0.803725132952696,1.01316978875137
"276",4648,"Bremanger",0,67.1553573893604,0,"Bremanger",2.3,276,276,0.0110278041520821,0.000275284830078406,0.0497504200900936
"277",4649,"Stad",174,154.011899006094,1.12978283576073,"Stad",2.175,277,277,1.12990730784057,0.967782061072086,1.30320474487745
"278",4650,"Gloppen",114,96.4587646039662,1.18185216727638,"Gloppen",1.875,278,278,1.18138664192116,0.973825382152718,1.40681829023986
"279",4651,"Stryn",128,112.155395106762,1.14127367549422,"Stryn",1.8,279,279,1.14080779619594,0.951187343975535,1.34583948888634
"280",5001,"Trondheim",2821,2830.84970922033,0.996520582075321,"Trondheim",4.825,280,280,0.996725619365965,0.960239772356684,1.03383687394558
"281",5006,"Steinkjer",400,398.67169566007,1.00333182504399,"Steinkjer",2.675,281,281,1.00367672218259,0.907521225813839,1.10419449401004
"282",5007,"Namsos",312,239.08149288026,1.30499436088205,"Namsos",2.375,282,282,1.30515901513699,1.16396759822736,1.45351037984599
"283",5014,"FrÃ¸ya",93,76.4075371600729,1.21715740955197,"Frøya",2.05,283,283,1.2169044078896,0.981452617115261,1.47481184631328
"284",5020,"Osen",0,17.8601613479231,0,"Osen",1.825,284,284,0.0281863464750624,0.000275802355336738,0.152139515303535
"285",5021,"Oppdal",126,112.591382073737,1.11909097907229,"Oppdal",1.975,285,285,1.11893181072868,0.931556018813953,1.32165521662763
"286",5022,"Rennebu",0,42.9109270518119,0,"Rennebu",1.725,286,286,0.0138229920992524,0.000213587780056844,0.0686935162985129
"287",5025,"RÃ¸ros",100,94.0240184660011,1.06355803156998,"Røros",2.375,287,287,1.06419990276826,0.865299075842671,1.28137394446584
"288",5026,"HoltÃ¥len",0,36.0171588209062,0,"Holtålen",1.7,288,288,0.0157684622048773,0.000218408189253542,0.0799897649570889
"289",5027,"Midtre Gauldal",100,100.360164882311,0.996411276498662,"Midtre Gauldal",1.825,289,289,0.996127659217804,0.809886695375775,1.19948756569569
"290",5028,"Melhus",286,249.986436280925,1.14406207094614,"Melhus",2.35,290,290,1.14427830442245,1.01514874112212,1.28024215886993
"291",5029,"Skaun",130,115.221364072939,1.12826298357052,"Skaun",2.3,291,291,1.12860568884996,0.942458417025285,1.32975899101892
"292",5031,"Malvik",192,192.501685777777,0.997393862938136,"Malvik",2.65,292,292,0.998041220372721,0.861513630491236,1.14353813528052
"293",5032,"Selbu",76,69.0706212461917,1.10032309871819,"Selbu",1.875,293,293,1.0998007021224,0.86579369349662,1.35886300646514
"294",5033,"Tydal",0,15.6317319738936,0,"Tydal",1.625,294,294,0.0292745339665686,0.000229664430306038,0.164147783731582
"295",5034,"MerÃ¥ker",0,40.707794291869,0,"Meråker",1.975,295,295,0.0153792659112586,0.000262891423487902,0.0749655406110865
"296",5035,"StjÃ¸rdal",337,361.035769632194,0.933425517209332,"Stjørdal",2.975,296,296,0.933979471360383,0.836688308762148,1.03603997284499
"297",5036,"Frosta",0,43.3285387562053,0,"Frosta",2,297,297,0.0147177176528048,0.000262838911122461,0.0711275165378315
"298",5037,"Levanger",286,304.709345153964,0.938599371986737,"Levanger",3,298,298,0.939260251545422,0.833289630945108,1.05083816445973
"299",5038,"Verdal",220,227.578734659696,0.966698405846096,"Verdal",2.675,299,299,0.967292823604462,0.843402900258515,1.0987866580217
"300",5041,"SnÃ¥sa",0,36.7439556750632,0,"Snåase Snåsa",1.775,300,300,0.0158392359292243,0.000231082524146469,0.0795774005396689
"301",5042,"Lierne",0,23.654474237585,0,"Lierne",1.5,301,301,0.0205848945145659,0.000196259623219051,0.111520711580625
"302",5043,"RÃ¸yrvik",0,8.72037973300167,0,"Raarvihke Røyrvik",1.575,302,302,0.0440622551531398,0.000216399825753964,0.266175942171059
"303",5044,"Namsskogan",0,16.3613781761076,0,"Namsskogan",1.625,303,303,0.0282855586671357,0.000228944673868931,0.157758021142402
"304",5045,"Grong",0,41.7315757197715,0,"Grong",1.775,304,304,0.0143175072881986,0.000223718421814825,0.0710019377476261
"305",5046,"HÃ¸ylandet",0,21.9228175959745,0,"Høylandet",1.75,305,305,0.0235412577510451,0.000250225880387977,0.125223266962532
"306",5047,"Overhalla",82,59.3954620886381,1.38057685076392,"Overhalla",1.975,306,306,1.37968928042181,1.09642517162883,1.69205793662592
"307",5049,"Flatanger",0,19.0979154167413,0,"Flatanger",1.8,307,307,0.0265723576041517,0.000267132419646433,0.142722416892259
"308",5052,"Leka",0,10.5507363156085,0,"Leka",1.8,308,308,0.0415732087859412,0.000278717639831437,0.239392071057201
"309",5053,"InderÃ¸y",106,106.047053203145,0.999556298815256,"Inderøy",2.125,309,309,0.999794528954869,0.817997941861382,1.19781131435105
"310",5054,"Indre Fosen",203,165.599341314066,1.22585028653587,"Indre Fosen",2.05,310,310,1.22576276152533,1.06249495186419,1.39947375132983
"311",5055,"Heim",107,101.950974797751,1.04952405028265,"Heim",2.375,311,311,1.05014023469031,0.860063976682815,1.25709311714281
"312",5056,"Hitra",110,80.414375146777,1.36791462719472,"Hitra",2.025,312,312,1.36740909202125,1.12303722955294,1.63318554868821
"313",5057,"Ã˜rland",194,167.877806468208,1.15560242346113,"Ørland",2.125,313,313,1.15564786849594,0.998310767503871,1.32327287631208
"314",5058,"Ã…fjord",96,75.5521754209901,1.27064508023854,"Åfjord",1.825,314,314,1.26976997185265,1.02769494888515,1.53456684405095
"315",5059,"Orkland",351,289.077659692267,1.21420659200594,"Orkland",2.675,315,315,1.21457394507024,1.0905277272745,1.34459165104154
"316",5060,"NÃ¦rÃ¸ysund",195,150.631651160955,1.29454864563382,"Nærøysund",2.25,316,316,1.29463245511942,1.11881072672035,1.48192051020737
"317",5061,"Rindal",0,34.7875720408822,0,"Rindal",1.8,317,317,0.0166538142108927,0.000239029596943245,0.0839287535711711
"318",5401,"TromsÃ¸",1073,1030.22655650576,1.04151848272997,"Tromsø",3.475,318,318,1.04180596367641,0.980293786327122,1.10501415254209
"319",5402,"Harstad",437,379.956724123552,1.15013098138487,"Harstad Hárstták",2.725,319,319,1.15046346344025,1.04488104437619,1.26059982844682
"320",5403,"Alta",300,281.031888574694,1.06749451644618,"Alta",2.075,320,320,1.06754679080659,0.949833615651152,1.19133494866036
"321",5404,"VardÃ¸",0,31.5266920926759,0,"Vardø",2.05,321,321,0.0192095026177334,0.000297679181792385,0.0954361022289867
"322",5405,"VadsÃ¸",115,89.6389142818402,1.28292495420482,"Vadsø",1.975,322,322,1.28247039058636,1.05808741717492,1.5260877418056
"323",5406,"Hammerfest",240,166.038778014157,1.44544547286139,"Hammerfest",1.925,323,323,1.44507398786063,1.26752325786409,1.63300399033135
"324",5411,"KvÃ¦fjord",0,45.4673078658102,0,"Kvæfjord",1.775,324,324,0.0133616396238252,0.000218063012234735,0.0657104206215189
"325",5412,"Tjeldsund",0,75.4692825382924,0,"Tjeldsund",1.65,325,325,0.0086181741903983,0.000170168392476602,0.0408099766763191
"326",5413,"Ibestad",0,27.46616603581,0,"Ibestad",1.525,326,326,0.0185062946723148,0.000197027150088096,0.0984008967337355
"327",5414,"Gratangen",0,20.4781201605243,0,"Gratangen",1.425,327,327,0.0223826697284546,0.000184207096444403,0.124414522492354
"328",5415,"Lavangen",0,19.0105454893933,0,"Loabák Lavangen",1.4,328,328,0.0234619069898627,0.000180287913680578,0.131945031302358
"329",5416,"Bardu",59,62.8366705768735,0.938942172752775,"Bardu",1.975,329,329,0.939014814380889,0.714229739813951,1.19130301051733
"330",5417,"Salangen",0,35.7527287181454,0,"Salangen",1.625,330,330,0.0155176390855726,0.000204832743807381,0.0794161337808899
"331",5418,"MÃ¥lselv",120,106.384146498021,1.1279876179881,"Målselv",1.75,331,331,1.12741727834146,0.934125043288064,1.33693345088034
"332",5419,"SÃ¸rreisa",61,54.4967076802124,1.11933367347527,"Sørreisa",1.75,332,332,1.11818243127308,0.854475010268776,1.41357508153456
"333",5420,"DyrÃ¸y",0,19.2836261397714,0,"Dyrøy",1.475,333,333,0.0237943331318323,0.000194346900546945,0.132451951086748
"334",5421,"Senja",299,235.89050794236,1.26753722567362,"Senja",2.1,334,334,1.26750824826829,1.12751442662608,1.41473843023265
"335",5422,"Balsfjord",138,96.082604220699,1.4362641512403,"Balsfjord",1.475,335,335,1.43474096317937,1.20458625554264,1.68280959746981
"336",5423,"KarlsÃ¸y",0,40.2376191240218,0,"Karlsøy",1.5,336,336,0.0136589517131693,0.000179665257686623,0.0699416072071123
"337",5424,"Lyngen",0,51.1324884886626,0,"Lyngen",1.425,337,337,0.01108896671267,0.000160077511978122,0.0558044242064963
"338",5425,"Storfjord",0,28.3890589297377,0,"Storfjord Omasvuotna Omasvuono",1.4,338,338,0.0173533349193528,0.000174130555442087,0.0932044468135132
"339",5426,"KÃ¥fjord",0,37.8820041061643,0,"Gáivuotna Kåfjord Kaivuono",1.35,339,339,0.0137049904867398,0.000159396651215632,0.0717439829829166
"340",5427,"SkjervÃ¸y",0,48.3740422671756,0,"Skjervøy",1.975,340,340,0.0133626323084315,0.000248218436568456,0.0640756477621871
"341",5428,"Nordreisa",0,75.6405650149047,0,"Nordreisa Ráisa Raisi",1.5,341,341,0.00828394889605023,0.00015227378831677,0.0397870285753685
"342",5429,"KvÃ¦nangen",0,22.4844811625417,0,"Kvænangen",1.325,342,342,0.0201859666352852,0.000165195769638688,0.112277167257447
"343",5430,"Kautokeino",0,41.3504285342369,0,"Guovdageaidnu Kautokeino",1.6,343,343,0.0137396639018892,0.000193870867469684,0.0694537390614867
"344",5432,"Loppa",0,17.6653837419908,0,"Loppa",1.475,344,344,0.0253807415304459,0.000194732843128763,0.142798722994081
"345",5433,"Hasvik",0,16.2078501793752,0,"Hasvik",1.5,345,345,0.0272819694202281,0.000200449261688938,0.154631313104801
"346",5434,"MÃ¥sÃ¸y",0,22.334142459882,0,"Måsøy",1.65,346,346,0.0224809313002288,0.000226335419741737,0.120695068898361
"347",5435,"Nordkapp",0,48.9386899755365,0,"Nordkapp",1.8,347,347,0.0126698777400446,0.000217160013704681,0.0617190572766313
"348",5436,"Porsanger",0,60.7261841368895,0,"Porsanger Porsá?gu Porsanki",1.55,348,348,0.010000114351614,0.000168725343343595,0.0488497282559382
"349",5437,"Karasjok",0,39.3703625926687,0,"Kárášjohka Karasjok",1.75,349,349,0.0148732421945268,0.000221577691289852,0.0744309614745645
"350",5438,"Lebesby",0,21.3379504483367,0,"Lebesby",1.625,350,350,0.023099809822902,0.000222309826221101,0.124978364581673
"351",5439,"Gamvik",0,17.73781449481,0,"Gamvik",1.625,351,351,0.0265702405249869,0.000226298341073137,0.146889692841323
"352",5440,"BerlevÃ¥g",0,16.2882985420817,0,"Berlevåg",1.725,352,352,0.0292536099489509,0.000251386704512954,0.161514436009047
"353",5441,"Tana",0,46.1799360358154,0,"Deatnu Tana",1.6,353,353,0.0125929355634637,0.000188766910779036,0.062936321900524
"354",5442,"Nesseby",0,16.584492534084,0,"Unjárga Nesseby",1.575,354,354,0.0274957532093325,0.000216209690363794,0.154091225712439
"355",5443,"BÃ¥tsfjord",0,31.2285206229508,0,"Båtsfjord",1.9,355,355,0.0186008297366949,0.000264635626470797,0.0939053972125703
"356",5444,"SÃ¸r-Varanger",206,149.618229986334,1.37683756864932,"Sør-Varanger",2.425,356,356,1.37706527703556,1.19495981718202,1.57073537424276
